customer_id,order_date,order_id,order_status,required_date,shipped_date,staff_name,store
1051,17/01/2017,658,4,18/01/2017,18/01/2017,Venita,Baldwin Bikes
1391,17/01/2017,659,4,19/01/2017,18/01/2017,Venita,Baldwin Bikes
383,18/01/2017,660,4,19/01/2017,19/01/2017,Venita,Baldwin Bikes
626,18/01/2017,661,4,19/01/2017,20/01/2017,Marcelene,Baldwin Bikes
1125,19/01/2017,662,4,20/01/2017,20/01/2017,Genna,Santa Cruz Bikes
344,20/01/2017,663,4,22/01/2017,23/01/2017,Genna,Santa Cruz Bikes
681,20/01/2017,664,4,23/01/2017,22/01/2017,Venita,Baldwin Bikes
29,21/01/2017,665,4,22/01/2017,23/01/2017,Marcelene,Baldwin Bikes
770,21/01/2017,666,4,22/01/2017,24/01/2017,Venita,Baldwin Bikes
858,22/01/2017,667,4,24/01/2017,25/01/2017,Venita,Baldwin Bikes
297,22/01/2017,668,4,23/01/2017,24/01/2017,Kali,Rowlett Bikes
745,23/01/2017,669,4,24/01/2017,26/01/2017,Venita,Baldwin Bikes
361,24/01/2017,670,4,25/01/2017,25/01/2017,Marcelene,Baldwin Bikes
922,25/01/2017,671,4,28/01/2017,26/01/2017,Venita,Baldwin Bikes
908,26/01/2017,672,4,29/01/2017,29/01/2017,Marcelene,Baldwin Bikes
64,26/01/2017,673,4,28/01/2017,27/01/2017,Layla,Rowlett Bikes
733,27/01/2017,674,4,28/01/2017,29/01/2017,Marcelene,Baldwin Bikes
291,28/01/2017,675,4,31/01/2017,30/01/2017,Venita,Baldwin Bikes
790,28/01/2017,676,4,30/01/2017,31/01/2017,Venita,Baldwin Bikes
809,28/01/2017,677,4,31/01/2017,30/01/2017,Venita,Baldwin Bikes
250,28/01/2017,678,4,29/01/2017,31/01/2017,Layla,Rowlett Bikes
81,29/01/2017,679,4,30/01/2017,30/01/2017,Genna,Santa Cruz Bikes
245,29/01/2017,680,4,01/02/2017,30/01/2017,Genna,Santa Cruz Bikes
499,29/01/2017,681,4,01/02/2017,31/01/2017,Venita,Baldwin Bikes
614,29/01/2017,682,4,30/01/2017,30/01/2017,Marcelene,Baldwin Bikes
741,29/01/2017,683,4,31/01/2017,01/02/2017,Marcelene,Baldwin Bikes
762,31/01/2017,684,4,01/02/2017,02/02/2017,Marcelene,Baldwin Bikes
976,31/01/2017,685,4,03/02/2017,02/02/2017,Venita,Baldwin Bikes
380,01/02/2017,686,4,03/02/2017,04/02/2017,Venita,Baldwin Bikes
530,02/02/2017,687,4,05/02/2017,04/02/2017,Genna,Santa Cruz Bikes
343,02/02/2017,688,4,03/02/2017,05/02/2017,Venita,Baldwin Bikes
884,02/02/2017,689,4,03/02/2017,05/02/2017,Venita,Baldwin Bikes
1097,03/02/2017,690,4,04/02/2017,06/02/2017,Mireya,Santa Cruz Bikes
1081,04/02/2017,691,4,06/02/2017,06/02/2017,Venita,Baldwin Bikes
2,05/02/2017,692,3,05/02/2017,NULL,Genna,Santa Cruz Bikes
1233,05/02/2017,693,4,07/02/2017,06/02/2017,Genna,Santa Cruz Bikes
58,05/02/2017,694,4,06/02/2017,08/02/2017,Venita,Baldwin Bikes
606,05/02/2017,695,4,08/02/2017,07/02/2017,Venita,Baldwin Bikes
1242,05/02/2017,696,4,08/02/2017,08/02/2017,Venita,Baldwin Bikes
562,06/02/2017,697,4,08/02/2017,09/02/2017,Mireya,Santa Cruz Bikes
543,06/02/2017,698,4,08/02/2017,09/02/2017,Kali,Rowlett Bikes
958,06/02/2017,699,4,08/02/2017,09/02/2017,Layla,Rowlett Bikes
4,07/02/2017,700,4,10/02/2017,08/02/2017,Marcelene,Baldwin Bikes
850,07/02/2017,701,4,08/02/2017,09/02/2017,Layla,Rowlett Bikes
1352,08/02/2017,702,4,09/02/2017,11/02/2017,Genna,Santa Cruz Bikes
417,08/02/2017,703,4,09/02/2017,09/02/2017,Venita,Baldwin Bikes
1137,08/02/2017,704,4,09/02/2017,11/02/2017,Marcelene,Baldwin Bikes
1196,08/02/2017,705,4,11/02/2017,11/02/2017,Venita,Baldwin Bikes
1271,09/02/2017,706,4,12/02/2017,10/02/2017,Mireya,Santa Cruz Bikes
79,09/02/2017,707,4,11/02/2017,11/02/2017,Venita,Baldwin Bikes
660,10/02/2017,708,4,12/02/2017,11/02/2017,Mireya,Santa Cruz Bikes
1162,11/02/2017,709,4,13/02/2017,12/02/2017,Marcelene,Baldwin Bikes
295,13/02/2017,710,4,15/02/2017,16/02/2017,Marcelene,Baldwin Bikes
1246,13/02/2017,711,4,16/02/2017,14/02/2017,Marcelene,Baldwin Bikes
173,13/02/2017,712,4,14/02/2017,16/02/2017,Layla,Rowlett Bikes
207,13/02/2017,713,4,14/02/2017,15/02/2017,Kali,Rowlett Bikes
805,14/02/2017,714,4,17/02/2017,15/02/2017,Venita,Baldwin Bikes
12,15/02/2017,715,3,15/02/2017,NULL,Marcelene,Baldwin Bikes
672,15/02/2017,716,4,17/02/2017,18/02/2017,Marcelene,Baldwin Bikes
1312,15/02/2017,717,4,18/02/2017,17/02/2017,Marcelene,Baldwin Bikes
38,16/02/2017,718,4,17/02/2017,17/02/2017,Venita,Baldwin Bikes
200,16/02/2017,719,4,19/02/2017,18/02/2017,Marcelene,Baldwin Bikes
382,16/02/2017,720,4,19/02/2017,19/02/2017,Marcelene,Baldwin Bikes
625,16/02/2017,721,4,19/02/2017,17/02/2017,Venita,Baldwin Bikes
1399,18/02/2017,722,4,20/02/2017,21/02/2017,Venita,Baldwin Bikes
845,19/02/2017,723,4,21/02/2017,22/02/2017,Marcelene,Baldwin Bikes
864,19/02/2017,724,4,22/02/2017,21/02/2017,Marcelene,Baldwin Bikes
870,19/02/2017,725,4,22/02/2017,22/02/2017,Venita,Baldwin Bikes
969,19/02/2017,726,4,22/02/2017,20/02/2017,Marcelene,Baldwin Bikes
962,19/02/2017,727,4,22/02/2017,21/02/2017,Layla,Rowlett Bikes
1138,20/02/2017,728,4,21/02/2017,23/02/2017,Genna,Santa Cruz Bikes
897,20/02/2017,729,4,22/02/2017,21/02/2017,Venita,Baldwin Bikes
500,21/02/2017,730,4,24/02/2017,22/02/2017,Marcelene,Baldwin Bikes
910,25/02/2017,731,4,27/02/2017,27/02/2017,Layla,Rowlett Bikes
147,26/02/2017,732,4,27/02/2017,01/03/2017,Venita,Baldwin Bikes
832,26/02/2017,733,4,01/03/2017,27/02/2017,Venita,Baldwin Bikes
939,26/02/2017,734,4,28/02/2017,01/03/2017,Layla,Rowlett Bikes
20,27/02/2017,735,3,27/02/2017,NULL,Layla,Rowlett Bikes
184,27/02/2017,736,4,28/02/2017,28/02/2017,Venita,Baldwin Bikes
694,27/02/2017,737,4,01/03/2017,28/02/2017,Marcelene,Baldwin Bikes
124,28/02/2017,738,4,01/03/2017,03/03/2017,Mireya,Santa Cruz Bikes
49,28/02/2017,739,4,01/03/2017,02/03/2017,Marcelene,Baldwin Bikes
1113,28/02/2017,740,4,01/03/2017,02/03/2017,Marcelene,Baldwin Bikes
119,28/02/2017,741,4,01/03/2017,01/03/2017,Kali,Rowlett Bikes
433,28/02/2017,742,4,01/03/2017,01/03/2017,Layla,Rowlett Bikes
137,01/03/2017,743,4,04/03/2017,04/03/2017,Marcelene,Baldwin Bikes
166,01/03/2017,744,4,02/03/2017,02/03/2017,Venita,Baldwin Bikes
698,01/03/2017,745,4,03/03/2017,03/03/2017,Venita,Baldwin Bikes
391,02/03/2017,746,4,04/03/2017,05/03/2017,Genna,Santa Cruz Bikes
87,03/03/2017,747,4,04/03/2017,05/03/2017,Genna,Santa Cruz Bikes
1072,03/03/2017,748,4,05/03/2017,04/03/2017,Kali,Rowlett Bikes
255,04/03/2017,749,4,07/03/2017,05/03/2017,Venita,Baldwin Bikes
232,04/03/2017,750,4,07/03/2017,05/03/2017,Kali,Rowlett Bikes
731,05/03/2017,751,4,08/03/2017,07/03/2017,Genna,Santa Cruz Bikes
335,05/03/2017,752,4,06/03/2017,07/03/2017,Marcelene,Baldwin Bikes
1201,05/03/2017,753,4,08/03/2017,08/03/2017,Venita,Baldwin Bikes
646,06/03/2017,754,4,07/03/2017,08/03/2017,Mireya,Santa Cruz Bikes
531,06/03/2017,755,4,07/03/2017,07/03/2017,Marcelene,Baldwin Bikes
1143,06/03/2017,756,4,07/03/2017,09/03/2017,Marcelene,Baldwin Bikes
1336,06/03/2017,757,4,08/03/2017,09/03/2017,Venita,Baldwin Bikes
953,06/03/2017,758,4,08/03/2017,07/03/2017,Layla,Rowlett Bikes
284,07/03/2017,759,4,09/03/2017,08/03/2017,Venita,Baldwin Bikes
1104,07/03/2017,760,4,10/03/2017,10/03/2017,Marcelene,Baldwin Bikes
1291,07/03/2017,761,4,08/03/2017,10/03/2017,Venita,Baldwin Bikes
572,08/03/2017,762,4,09/03/2017,09/03/2017,Marcelene,Baldwin Bikes
842,08/03/2017,763,4,10/03/2017,09/03/2017,Layla,Rowlett Bikes
701,09/03/2017,764,4,10/03/2017,12/03/2017,Mireya,Santa Cruz Bikes
1152,09/03/2017,765,4,11/03/2017,12/03/2017,Mireya,Santa Cruz Bikes
141,09/03/2017,766,4,11/03/2017,12/03/2017,Marcelene,Baldwin Bikes
564,09/03/2017,767,4,10/03/2017,11/03/2017,Venita,Baldwin Bikes
841,09/03/2017,768,4,12/03/2017,10/03/2017,Venita,Baldwin Bikes
946,09/03/2017,769,4,11/03/2017,11/03/2017,Marcelene,Baldwin Bikes
135,09/03/2017,770,4,11/03/2017,11/03/2017,Layla,Rowlett Bikes
671,11/03/2017,771,4,14/03/2017,12/03/2017,Genna,Santa Cruz Bikes
448,11/03/2017,772,4,12/03/2017,13/03/2017,Venita,Baldwin Bikes
1385,11/03/2017,773,4,12/03/2017,12/03/2017,Marcelene,Baldwin Bikes
690,12/03/2017,774,4,14/03/2017,14/03/2017,Marcelene,Baldwin Bikes
968,12/03/2017,775,4,13/03/2017,13/03/2017,Marcelene,Baldwin Bikes
490,13/03/2017,776,4,15/03/2017,16/03/2017,Marcelene,Baldwin Bikes
496,13/03/2017,777,4,16/03/2017,16/03/2017,Marcelene,Baldwin Bikes
56,15/03/2017,778,3,15/03/2017,NULL,Layla,Rowlett Bikes
367,15/03/2017,779,4,16/03/2017,18/03/2017,Marcelene,Baldwin Bikes
592,15/03/2017,780,4,17/03/2017,17/03/2017,Marcelene,Baldwin Bikes
1018,15/03/2017,781,4,16/03/2017,17/03/2017,Marcelene,Baldwin Bikes
1298,15/03/2017,782,4,16/03/2017,18/03/2017,Venita,Baldwin Bikes
1343,16/03/2017,783,4,19/03/2017,17/03/2017,Mireya,Santa Cruz Bikes
430,16/03/2017,784,4,19/03/2017,19/03/2017,Venita,Baldwin Bikes
794,18/03/2017,785,4,19/03/2017,20/03/2017,Mireya,Santa Cruz Bikes
249,18/03/2017,786,4,20/03/2017,19/03/2017,Marcelene,Baldwin Bikes
700,18/03/2017,787,4,20/03/2017,19/03/2017,Layla,Rowlett Bikes
1363,18/03/2017,788,4,20/03/2017,20/03/2017,Layla,Rowlett Bikes
772,19/03/2017,789,4,20/03/2017,20/03/2017,Marcelene,Baldwin Bikes
1015,19/03/2017,790,4,21/03/2017,22/03/2017,Venita,Baldwin Bikes
432,20/03/2017,791,4,22/03/2017,23/03/2017,Marcelene,Baldwin Bikes
479,22/03/2017,792,4,23/03/2017,24/03/2017,Marcelene,Baldwin Bikes
653,23/03/2017,793,4,24/03/2017,24/03/2017,Marcelene,Baldwin Bikes
863,23/03/2017,794,4,25/03/2017,24/03/2017,Venita,Baldwin Bikes
992,23/03/2017,795,4,25/03/2017,26/03/2017,Venita,Baldwin Bikes
154,23/03/2017,796,4,26/03/2017,25/03/2017,Layla,Rowlett Bikes
374,24/03/2017,797,4,26/03/2017,26/03/2017,Venita,Baldwin Bikes
619,26/03/2017,798,4,28/03/2017,29/03/2017,Genna,Santa Cruz Bikes
607,27/03/2017,799,4,28/03/2017,29/03/2017,Genna,Santa Cruz Bikes
1057,27/03/2017,800,4,29/03/2017,28/03/2017,Marcelene,Baldwin Bikes
78,28/03/2017,801,4,29/03/2017,30/03/2017,Mireya,Santa Cruz Bikes
340,28/03/2017,802,4,29/03/2017,30/03/2017,Marcelene,Baldwin Bikes
1105,28/03/2017,803,4,31/03/2017,30/03/2017,Kali,Rowlett Bikes
95,29/03/2017,804,4,31/03/2017,30/03/2017,Marcelene,Baldwin Bikes
420,29/03/2017,805,4,30/03/2017,01/04/2017,Marcelene,Baldwin Bikes
234,30/03/2017,806,4,31/03/2017,31/03/2017,Venita,Baldwin Bikes
1148,30/03/2017,807,4,01/04/2017,02/04/2017,Marcelene,Baldwin Bikes
315,31/03/2017,808,4,02/04/2017,02/04/2017,Marcelene,Baldwin Bikes
1222,31/03/2017,809,4,03/04/2017,03/04/2017,Venita,Baldwin Bikes
153,01/04/2017,810,3,01/04/2017,NULL,Kali,Rowlett Bikes
524,01/04/2017,811,4,04/04/2017,04/04/2017,Venita,Baldwin Bikes
1164,01/04/2017,812,4,02/04/2017,03/04/2017,Venita,Baldwin Bikes
1203,01/04/2017,813,4,03/04/2017,02/04/2017,Layla,Rowlett Bikes
629,02/04/2017,814,4,05/04/2017,03/04/2017,Venita,Baldwin Bikes
1251,03/04/2017,815,4,05/04/2017,04/04/2017,Genna,Santa Cruz Bikes
811,03/04/2017,816,4,05/04/2017,05/04/2017,Marcelene,Baldwin Bikes
301,04/04/2017,817,4,05/04/2017,07/04/2017,Venita,Baldwin Bikes
1319,04/04/2017,818,4,07/04/2017,07/04/2017,Marcelene,Baldwin Bikes
221,04/04/2017,819,4,07/04/2017,05/04/2017,Layla,Rowlett Bikes
725,05/04/2017,820,4,08/04/2017,07/04/2017,Venita,Baldwin Bikes
1181,05/04/2017,821,4,07/04/2017,08/04/2017,Venita,Baldwin Bikes
294,06/04/2017,822,4,08/04/2017,09/04/2017,Venita,Baldwin Bikes
415,06/04/2017,823,4,07/04/2017,08/04/2017,Kali,Rowlett Bikes
993,07/04/2017,824,4,09/04/2017,10/04/2017,Mireya,Santa Cruz Bikes
10,07/04/2017,825,4,08/04/2017,09/04/2017,Venita,Baldwin Bikes
45,07/04/2017,826,4,10/04/2017,10/04/2017,Marcelene,Baldwin Bikes
666,07/04/2017,827,4,10/04/2017,10/04/2017,Venita,Baldwin Bikes
246,09/04/2017,828,4,10/04/2017,12/04/2017,Marcelene,Baldwin Bikes
674,09/04/2017,829,4,10/04/2017,10/04/2017,Venita,Baldwin Bikes
431,11/04/2017,830,4,14/04/2017,12/04/2017,Marcelene,Baldwin Bikes
1000,11/04/2017,831,4,12/04/2017,12/04/2017,Venita,Baldwin Bikes
1215,11/04/2017,832,4,12/04/2017,12/04/2017,Venita,Baldwin Bikes
406,12/04/2017,833,4,14/04/2017,15/04/2017,Venita,Baldwin Bikes
890,12/04/2017,834,4,13/04/2017,15/04/2017,Marcelene,Baldwin Bikes
940,13/04/2017,835,4,15/04/2017,14/04/2017,Mireya,Santa Cruz Bikes
455,13/04/2017,836,4,16/04/2017,14/04/2017,Marcelene,Baldwin Bikes
948,13/04/2017,837,4,16/04/2017,14/04/2017,Venita,Baldwin Bikes
1395,14/04/2017,838,4,17/04/2017,15/04/2017,Venita,Baldwin Bikes
1332,15/04/2017,839,4,18/04/2017,16/04/2017,Genna,Santa Cruz Bikes
372,15/04/2017,840,4,16/04/2017,16/04/2017,Marcelene,Baldwin Bikes
428,15/04/2017,841,4,18/04/2017,17/04/2017,Venita,Baldwin Bikes
1133,15/04/2017,842,4,18/04/2017,16/04/2017,Marcelene,Baldwin Bikes
1059,16/04/2017,843,4,17/04/2017,19/04/2017,Venita,Baldwin Bikes
1436,16/04/2017,844,4,17/04/2017,18/04/2017,Marcelene,Baldwin Bikes
662,17/04/2017,845,4,18/04/2017,18/04/2017,Venita,Baldwin Bikes
715,17/04/2017,846,4,19/04/2017,19/04/2017,Marcelene,Baldwin Bikes
329,18/04/2017,847,4,19/04/2017,19/04/2017,Venita,Baldwin Bikes
597,18/04/2017,848,4,20/04/2017,20/04/2017,Venita,Baldwin Bikes
776,19/04/2017,849,4,20/04/2017,21/04/2017,Mireya,Santa Cruz Bikes
1346,19/04/2017,850,4,22/04/2017,22/04/2017,Genna,Santa Cruz Bikes
1139,20/04/2017,851,4,21/04/2017,22/04/2017,Marcelene,Baldwin Bikes
13,21/04/2017,852,4,23/04/2017,22/04/2017,Layla,Rowlett Bikes
883,21/04/2017,853,4,24/04/2017,24/04/2017,Kali,Rowlett Bikes
177,22/04/2017,854,4,25/04/2017,23/04/2017,Marcelene,Baldwin Bikes
775,22/04/2017,855,4,23/04/2017,25/04/2017,Marcelene,Baldwin Bikes
477,23/04/2017,856,4,25/04/2017,26/04/2017,Marcelene,Baldwin Bikes
1402,24/04/2017,857,4,25/04/2017,26/04/2017,Venita,Baldwin Bikes
162,25/04/2017,858,4,27/04/2017,28/04/2017,Marcelene,Baldwin Bikes
644,25/04/2017,859,4,26/04/2017,26/04/2017,Marcelene,Baldwin Bikes
473,27/04/2017,860,4,29/04/2017,28/04/2017,Venita,Baldwin Bikes
1177,27/04/2017,861,4,29/04/2017,30/04/2017,Venita,Baldwin Bikes
1230,27/04/2017,862,4,30/04/2017,29/04/2017,Kali,Rowlett Bikes
446,28/04/2017,863,4,30/04/2017,01/05/2017,Venita,Baldwin Bikes
902,28/04/2017,864,4,30/04/2017,29/04/2017,Marcelene,Baldwin Bikes
974,29/04/2017,865,4,02/05/2017,01/05/2017,Marcelene,Baldwin Bikes
1410,29/04/2017,866,4,30/04/2017,01/05/2017,Marcelene,Baldwin Bikes
97,01/05/2017,867,4,03/05/2017,02/05/2017,Genna,Santa Cruz Bikes
868,01/05/2017,868,4,04/05/2017,02/05/2017,Genna,Santa Cruz Bikes
844,01/05/2017,869,4,04/05/2017,02/05/2017,Venita,Baldwin Bikes
1416,01/05/2017,870,4,04/05/2017,02/05/2017,Marcelene,Baldwin Bikes
358,02/05/2017,871,4,04/05/2017,03/05/2017,Venita,Baldwin Bikes
394,03/05/2017,872,4,06/05/2017,06/05/2017,Genna,Santa Cruz Bikes
829,03/05/2017,873,4,05/05/2017,05/05/2017,Venita,Baldwin Bikes
661,04/05/2017,874,4,05/05/2017,06/05/2017,Venita,Baldwin Bikes
386,05/05/2017,875,4,06/05/2017,08/05/2017,Genna,Santa Cruz Bikes
1046,05/05/2017,876,4,08/05/2017,06/05/2017,Venita,Baldwin Bikes
784,06/05/2017,877,4,07/05/2017,08/05/2017,Marcelene,Baldwin Bikes
224,07/05/2017,878,4,10/05/2017,09/05/2017,Genna,Santa Cruz Bikes
214,08/05/2017,879,4,09/05/2017,09/05/2017,Venita,Baldwin Bikes
1206,08/05/2017,880,4,11/05/2017,10/05/2017,Marcelene,Baldwin Bikes
1024,08/05/2017,881,4,11/05/2017,11/05/2017,Layla,Rowlett Bikes
196,09/05/2017,882,4,12/05/2017,10/05/2017,Marcelene,Baldwin Bikes
507,11/05/2017,883,4,13/05/2017,14/05/2017,Marcelene,Baldwin Bikes
871,11/05/2017,884,4,13/05/2017,12/05/2017,Venita,Baldwin Bikes
66,13/05/2017,885,3,13/05/2017,NULL,Kali,Rowlett Bikes
1396,13/05/2017,886,4,14/05/2017,15/05/2017,Mireya,Santa Cruz Bikes
1195,13/05/2017,887,4,15/05/2017,15/05/2017,Marcelene,Baldwin Bikes
1038,14/05/2017,888,4,16/05/2017,16/05/2017,Venita,Baldwin Bikes
830,14/05/2017,889,4,17/05/2017,15/05/2017,Kali,Rowlett Bikes
171,15/05/2017,890,4,18/05/2017,18/05/2017,Marcelene,Baldwin Bikes
384,15/05/2017,891,4,18/05/2017,16/05/2017,Marcelene,Baldwin Bikes
651,15/05/2017,892,4,18/05/2017,17/05/2017,Venita,Baldwin Bikes
1293,16/05/2017,893,4,19/05/2017,19/05/2017,Venita,Baldwin Bikes
1320,16/05/2017,894,4,19/05/2017,19/05/2017,Marcelene,Baldwin Bikes
857,18/05/2017,895,4,21/05/2017,19/05/2017,Marcelene,Baldwin Bikes
376,19/05/2017,896,4,22/05/2017,21/05/2017,Layla,Rowlett Bikes
47,20/05/2017,897,4,21/05/2017,21/05/2017,Mireya,Santa Cruz Bikes
352,20/05/2017,898,4,21/05/2017,22/05/2017,Marcelene,Baldwin Bikes
605,20/05/2017,899,4,21/05/2017,21/05/2017,Venita,Baldwin Bikes
971,20/05/2017,900,4,21/05/2017,22/05/2017,Marcelene,Baldwin Bikes
345,21/05/2017,901,4,22/05/2017,24/05/2017,Venita,Baldwin Bikes
1278,21/05/2017,902,4,24/05/2017,22/05/2017,Marcelene,Baldwin Bikes
179,22/05/2017,903,4,23/05/2017,24/05/2017,Venita,Baldwin Bikes
1020,23/05/2017,904,4,26/05/2017,24/05/2017,Mireya,Santa Cruz Bikes
609,23/05/2017,905,4,26/05/2017,24/05/2017,Marcelene,Baldwin Bikes
877,23/05/2017,906,4,26/05/2017,26/05/2017,Venita,Baldwin Bikes
120,24/05/2017,907,4,26/05/2017,27/05/2017,Mireya,Santa Cruz Bikes
402,25/05/2017,908,4,28/05/2017,27/05/2017,Venita,Baldwin Bikes
188,26/05/2017,909,4,27/05/2017,28/05/2017,Mireya,Santa Cruz Bikes
342,26/05/2017,910,4,28/05/2017,28/05/2017,Venita,Baldwin Bikes
887,26/05/2017,911,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes
519,27/05/2017,912,4,29/05/2017,29/05/2017,Mireya,Santa Cruz Bikes
699,27/05/2017,913,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes
1068,28/05/2017,914,4,31/05/2017,31/05/2017,Mireya,Santa Cruz Bikes
215,28/05/2017,915,4,30/05/2017,30/05/2017,Marcelene,Baldwin Bikes
718,28/05/2017,916,4,29/05/2017,29/05/2017,Marcelene,Baldwin Bikes
881,29/05/2017,917,4,31/05/2017,01/06/2017,Mireya,Santa Cruz Bikes
242,30/05/2017,918,4,31/05/2017,31/05/2017,Genna,Santa Cruz Bikes
781,30/05/2017,919,4,31/05/2017,31/05/2017,Venita,Baldwin Bikes
966,30/05/2017,920,4,01/06/2017,02/06/2017,Venita,Baldwin Bikes
628,31/05/2017,921,4,02/06/2017,02/06/2017,Marcelene,Baldwin Bikes
656,31/05/2017,922,4,01/06/2017,03/06/2017,Marcelene,Baldwin Bikes
769,31/05/2017,923,4,03/06/2017,02/06/2017,Venita,Baldwin Bikes
68,02/06/2017,924,3,02/06/2017,NULL,Kali,Rowlett Bikes
1316,02/06/2017,925,4,05/06/2017,03/06/2017,Venita,Baldwin Bikes
233,03/06/2017,926,4,05/06/2017,06/06/2017,Mireya,Santa Cruz Bikes
1438,03/06/2017,927,4,05/06/2017,06/06/2017,Mireya,Santa Cruz Bikes
957,05/06/2017,928,4,06/06/2017,06/06/2017,Genna,Santa Cruz Bikes
472,05/06/2017,929,4,06/06/2017,08/06/2017,Marcelene,Baldwin Bikes
1224,05/06/2017,930,4,06/06/2017,06/06/2017,Layla,Rowlett Bikes
631,07/06/2017,931,4,08/06/2017,08/06/2017,Marcelene,Baldwin Bikes
804,07/06/2017,932,4,08/06/2017,09/06/2017,Marcelene,Baldwin Bikes
909,07/06/2017,933,4,10/06/2017,08/06/2017,Marcelene,Baldwin Bikes
93,09/06/2017,934,4,10/06/2017,12/06/2017,Venita,Baldwin Bikes
43,10/06/2017,935,3,10/06/2017,NULL,Kali,Rowlett Bikes
265,10/06/2017,936,4,13/06/2017,12/06/2017,Marcelene,Baldwin Bikes
73,11/06/2017,937,4,14/06/2017,13/06/2017,Venita,Baldwin Bikes
129,11/06/2017,938,4,12/06/2017,12/06/2017,Marcelene,Baldwin Bikes
1407,11/06/2017,939,4,12/06/2017,14/06/2017,Marcelene,Baldwin Bikes
585,12/06/2017,940,4,14/06/2017,13/06/2017,Mireya,Santa Cruz Bikes
736,12/06/2017,941,4,14/06/2017,14/06/2017,Mireya,Santa Cruz Bikes
537,13/06/2017,942,4,16/06/2017,15/06/2017,Marcelene,Baldwin Bikes
1025,13/06/2017,943,4,15/06/2017,15/06/2017,Marcelene,Baldwin Bikes
138,14/06/2017,944,4,15/06/2017,17/06/2017,Genna,Santa Cruz Bikes
167,14/06/2017,945,4,15/06/2017,16/06/2017,Venita,Baldwin Bikes
525,14/06/2017,946,4,16/06/2017,15/06/2017,Marcelene,Baldwin Bikes
278,15/06/2017,947,4,18/06/2017,17/06/2017,Genna,Santa Cruz Bikes
618,15/06/2017,948,4,17/06/2017,17/06/2017,Marcelene,Baldwin Bikes
867,16/06/2017,949,4,18/06/2017,17/06/2017,Genna,Santa Cruz Bikes
142,16/06/2017,950,4,19/06/2017,18/06/2017,Marcelene,Baldwin Bikes
339,16/06/2017,951,4,19/06/2017,19/06/2017,Venita,Baldwin Bikes
355,16/06/2017,952,4,18/06/2017,18/06/2017,Venita,Baldwin Bikes
658,16/06/2017,953,4,18/06/2017,17/06/2017,Venita,Baldwin Bikes
611,17/06/2017,954,4,20/06/2017,20/06/2017,Marcelene,Baldwin Bikes
880,17/06/2017,955,4,19/06/2017,18/06/2017,Marcelene,Baldwin Bikes
1184,17/06/2017,956,4,19/06/2017,20/06/2017,Marcelene,Baldwin Bikes
722,17/06/2017,957,4,20/06/2017,20/06/2017,Layla,Rowlett Bikes
1276,18/06/2017,958,4,20/06/2017,19/06/2017,Mireya,Santa Cruz Bikes
650,18/06/2017,959,4,21/06/2017,21/06/2017,Venita,Baldwin Bikes
1390,18/06/2017,960,4,19/06/2017,19/06/2017,Venita,Baldwin Bikes
82,19/06/2017,961,4,21/06/2017,22/06/2017,Mireya,Santa Cruz Bikes
570,19/06/2017,962,4,22/06/2017,20/06/2017,Venita,Baldwin Bikes
1432,19/06/2017,963,4,21/06/2017,21/06/2017,Marcelene,Baldwin Bikes
404,20/06/2017,964,4,22/06/2017,22/06/2017,Venita,Baldwin Bikes
457,20/06/2017,965,4,22/06/2017,23/06/2017,Marcelene,Baldwin Bikes
389,20/06/2017,966,4,22/06/2017,22/06/2017,Kali,Rowlett Bikes
1323,21/06/2017,967,4,24/06/2017,24/06/2017,Marcelene,Baldwin Bikes
1403,21/06/2017,968,4,23/06/2017,23/06/2017,Marcelene,Baldwin Bikes
248,21/06/2017,969,4,24/06/2017,22/06/2017,Layla,Rowlett Bikes
836,22/06/2017,970,4,25/06/2017,23/06/2017,Venita,Baldwin Bikes
1426,22/06/2017,971,4,23/06/2017,24/06/2017,Kali,Rowlett Bikes
270,23/06/2017,972,4,24/06/2017,25/06/2017,Venita,Baldwin Bikes
238,24/06/2017,973,4,27/06/2017,27/06/2017,Marcelene,Baldwin Bikes
511,24/06/2017,974,4,27/06/2017,27/06/2017,Kali,Rowlett Bikes
1092,25/06/2017,975,4,27/06/2017,28/06/2017,Marcelene,Baldwin Bikes
1266,25/06/2017,976,4,28/06/2017,27/06/2017,Layla,Rowlett Bikes
400,26/06/2017,977,4,28/06/2017,27/06/2017,Venita,Baldwin Bikes
1123,26/06/2017,978,4,28/06/2017,27/06/2017,Marcelene,Baldwin Bikes
1190,26/06/2017,979,4,29/06/2017,27/06/2017,Marcelene,Baldwin Bikes
328,26/06/2017,980,4,28/06/2017,27/06/2017,Layla,Rowlett Bikes
687,26/06/2017,981,4,29/06/2017,28/06/2017,Kali,Rowlett Bikes
1423,26/06/2017,982,4,29/06/2017,28/06/2017,Layla,Rowlett Bikes
1158,27/06/2017,983,4,28/06/2017,29/06/2017,Marcelene,Baldwin Bikes
1287,27/06/2017,984,4,28/06/2017,29/06/2017,Venita,Baldwin Bikes
461,30/06/2017,985,4,02/07/2017,01/07/2017,Marcelene,Baldwin Bikes
556,30/06/2017,986,4,03/07/2017,01/07/2017,Venita,Baldwin Bikes
172,02/07/2017,987,4,04/07/2017,04/07/2017,Mireya,Santa Cruz Bikes
