discount,item_id,list_price,order_id,product_id,quantity
0.1,1,2999.99,613,9,2
0.05,2,449.0,613,18,2
0.07,3,549.99,613,12,1
0.1,1,449.0,614,18,1
0.05,2,269.99,614,21,1
0.07,1,1680.99,615,11,1
0.05,2,299.99,615,23,1
0.1,3,469.99,615,6,2
0.1,4,449.0,615,19,2
0.2,1,549.99,616,24,1
0.2,2,599.99,616,16,2
0.2,1,529.99,617,15,2
0.07,2,1680.99,617,11,2
0.1,1,429.0,618,17,2
0.07,2,1680.99,618,11,1
0.07,1,499.99,619,25,1
0.2,1,1320.99,620,5,2
0.07,1,429.0,621,17,2
0.07,1,2999.99,622,9,2
0.1,2,449.0,622,18,1
0.2,3,1549.0,622,10,1
0.07,4,499.99,622,25,1
0.07,1,1799.99,623,8,1
0.05,1,269.99,624,21,2
0.07,2,599.99,624,16,1
0.07,3,269.99,624,22,1
0.2,4,269.99,624,14,2
0.07,1,429.0,625,17,1
0.2,2,1680.99,625,11,2
0.07,3,599.99,625,26,1
0.1,4,299.99,625,23,2
0.2,1,529.99,626,15,1
0.07,1,449.0,627,19,1
0.2,2,2999.99,627,9,2
0.07,3,599.99,627,26,1
0.1,1,529.99,628,15,2
0.05,1,449.0,629,19,1
0.05,2,1320.99,629,5,2
0.1,3,299.99,629,23,2
0.05,4,269.99,629,14,2
0.1,5,469.99,629,6,2
0.05,1,1320.99,630,5,1
0.1,2,499.99,630,25,1
0.1,3,449.0,630,18,2
0.07,4,269.99,630,21,2
0.07,1,549.99,631,24,2
0.07,2,529.99,631,15,2
0.2,1,499.99,632,25,1
0.1,2,1680.99,632,11,2
0.07,3,529.99,632,15,1
0.05,4,469.99,632,6,1
0.1,5,269.99,632,22,2
0.05,1,549.99,633,12,2
0.2,2,269.99,633,13,2
0.2,3,1320.99,633,5,2
0.2,4,1549.0,633,10,2
0.05,1,2899.99,634,4,2
0.1,2,549.99,634,12,1
0.05,1,2899.99,635,4,1
0.2,1,329.99,636,85,2
0.1,1,2999.99,637,9,1
0.1,2,449.99,637,106,2
0.05,1,551.99,638,103,1
0.2,2,5499.99,638,56,1
0.05,3,749.99,638,53,2
0.07,1,529.99,639,15,1
0.05,2,749.99,639,73,1
0.05,3,619.99,639,72,1
0.1,4,4999.99,639,61,2
0.05,1,449.99,640,106,2
0.07,2,469.99,640,32,1
0.07,3,999.99,640,30,1
0.07,4,299.99,640,76,2
0.2,5,416.99,640,109,2
0.05,1,529.99,641,15,1
0.2,2,3499.99,641,62,1
0.2,3,489.99,641,64,1
0.07,1,449.99,642,68,2
0.05,1,749.99,643,53,1
0.07,1,2999.99,644,9,1
0.07,1,299.99,645,99,1
0.05,2,2299.99,645,42,2
0.05,3,469.99,645,6,1
0.07,4,5299.99,645,47,2
0.07,5,269.99,645,21,2
0.2,1,529.99,646,15,2
0.07,2,2899.99,646,4,1
0.05,3,299.99,646,95,1
0.2,4,549.99,646,12,1
0.07,1,499.99,647,25,2
0.1,2,269.99,647,13,1
0.07,1,549.99,648,24,1
0.1,1,349.99,649,97,2
0.07,2,209.99,649,90,1
0.1,3,1680.99,649,11,2
0.05,4,647.99,649,78,1
0.2,1,999.99,650,3,1
0.1,1,402.99,651,79,1
0.05,2,329.99,651,85,1
0.05,3,489.99,651,102,2
0.05,4,249.99,651,94,2
0.1,1,489.99,652,102,1
0.2,2,3499.99,652,62,2
0.2,3,250.99,652,67,2
0.1,4,299.99,652,23,1
0.05,5,439.99,652,74,1
0.07,1,469.99,653,6,1
0.1,2,5299.99,653,43,1
0.1,3,749.99,653,2,2
0.2,4,761.99,653,80,1
0.07,5,189.99,653,88,2
0.1,1,2999.99,654,9,1
0.1,2,299.99,654,95,1
0.07,3,470.99,654,110,2
0.07,4,349.99,654,97,2
0.1,1,250.99,655,67,1
0.1,1,149.99,656,83,1
0.07,2,269.99,656,22,1
0.05,3,469.99,656,33,2
0.05,1,875.99,657,52,1
0.05,2,3199.99,657,54,2
0.2,1,3499.99,658,49,2
0.05,2,999.99,658,29,1
0.05,3,2999.99,658,9,1
0.05,1,2299.99,659,42,2
0.07,2,1499.99,659,39,2
0.05,3,659.99,659,70,1
0.07,4,4999.99,659,61,2
0.2,1,999.99,660,30,1
0.07,2,2599.99,660,59,2
0.05,3,5299.99,660,47,2
0.2,4,999.99,660,29,2
0.07,1,3499.99,661,63,2
0.05,2,269.99,661,22,2
0.1,1,2699.99,662,55,2
0.2,2,299.99,662,95,2
0.07,3,489.99,662,102,2
0.07,4,269.99,662,22,1
0.07,5,449.99,662,106,2
0.05,1,1469.99,663,41,2
0.2,2,429.0,663,17,2
0.05,3,249.99,663,94,1
0.07,4,416.99,663,71,1
0.2,5,449.99,663,106,1
0.07,1,875.99,664,52,2
0.07,2,1320.99,664,5,1
0.2,3,5999.99,664,50,1
0.2,4,339.99,664,101,2
0.07,5,5299.99,664,47,1
0.07,1,4999.99,665,58,1
0.2,2,2299.99,665,42,2
0.05,3,499.99,665,25,2
0.2,1,489.99,666,98,2
0.05,2,1499.99,666,39,1
0.2,1,402.99,667,79,1
0.1,2,109.99,667,84,1
0.2,3,999.99,667,3,1
0.1,4,299.99,667,99,1
0.05,5,329.99,667,85,1
0.05,1,1499.99,668,48,2
0.1,2,449.0,668,19,2
0.07,1,599.99,669,16,2
0.07,2,619.99,669,72,1
0.1,1,449.99,670,108,1
0.07,2,2499.99,670,28,1
0.2,3,481.99,670,104,2
0.05,4,869.99,670,45,2
0.05,1,999.99,671,30,1
0.05,2,416.99,671,69,1
0.2,3,2699.99,671,55,1
0.07,4,2899.99,671,4,1
0.07,5,416.99,671,109,2
0.07,1,6499.99,672,51,2
0.2,2,349.99,672,96,2
0.07,3,1499.99,672,48,2
0.2,1,250.99,673,66,1
0.2,2,549.99,673,38,1
0.07,3,1320.99,673,5,1
0.1,4,269.99,673,13,1
0.2,1,599.99,674,26,2
0.05,1,429.0,675,17,1
0.05,2,209.99,675,89,2
0.07,3,449.0,675,19,1
0.2,4,469.99,675,32,1
0.2,1,659.99,676,70,1
0.07,2,481.99,676,104,2
0.1,3,549.99,676,24,1
0.2,4,999.99,676,29,1
0.07,1,599.99,677,75,1
0.07,2,3999.99,677,7,2
0.07,3,533.99,677,105,2
0.05,4,349.99,677,91,2
0.1,5,3199.99,677,54,2
0.05,1,875.99,678,52,2
0.07,2,379.99,678,37,2
0.2,1,529.99,679,15,2
0.05,2,149.99,679,83,2
0.05,1,1099.99,680,81,2
0.2,2,3999.99,680,7,1
0.07,3,5999.99,680,50,1
0.05,1,659.99,681,82,1
0.07,2,3499.99,681,63,1
0.2,3,4999.99,681,61,1
0.05,4,469.99,681,6,2
0.07,5,999.99,681,30,1
0.2,1,1499.99,682,39,1
0.2,2,1559.99,682,60,2
0.2,3,299.99,682,99,1
0.1,1,749.99,683,2,2
0.07,1,5499.99,684,56,1
0.1,2,469.99,684,33,1
0.05,1,2599.99,685,59,1
0.05,2,1499.99,685,48,2
0.05,3,416.99,685,107,1
0.2,4,489.99,685,98,2
0.05,5,5499.99,685,56,2
0.2,1,599.99,686,16,1
0.1,2,999.99,686,30,1
0.2,3,189.99,686,88,2
0.2,4,449.0,686,19,2
0.2,5,481.99,686,104,1
0.05,1,1499.99,687,48,2
0.07,2,299.99,687,95,1
0.2,3,1320.99,687,5,2
0.07,4,149.99,687,83,1
0.1,1,1799.99,688,8,1
0.05,2,189.99,688,88,1
0.1,1,469.99,689,33,2
0.2,1,109.99,690,84,1
0.07,2,1680.99,690,11,2
0.05,3,329.99,690,85,1
0.2,4,416.99,690,109,2
0.05,1,299.99,691,23,2
0.1,2,1320.99,691,5,2
0.2,3,2699.99,691,55,2
0.2,4,599.99,691,20,1
0.2,1,2599.99,692,59,1
0.07,2,599.99,692,75,1
0.07,3,529.99,692,15,2
0.1,4,5499.99,692,56,2
0.2,1,481.99,693,104,2
0.2,2,269.99,693,13,1
0.05,3,1320.99,693,5,2
0.07,4,1632.99,693,31,1
0.2,1,1499.99,694,48,1
0.05,2,1499.99,694,39,1
0.1,3,2699.99,694,55,2
0.2,4,551.99,694,103,2
0.1,5,869.99,694,45,2
0.1,1,659.99,695,82,2
0.2,2,1999.99,695,57,2
0.07,1,189.99,696,88,2
0.1,2,3999.99,696,7,1
0.07,3,869.99,696,45,1
0.05,1,1320.99,697,5,2
0.07,1,349.99,698,96,1
0.07,2,549.99,698,12,1
0.05,3,4999.99,698,40,2
0.1,1,449.99,699,106,2
0.07,2,1499.99,699,48,1
0.2,3,1632.99,699,31,1
0.1,4,549.99,699,24,2
0.2,5,659.99,699,82,2
0.05,1,3999.99,700,7,2
0.2,2,3499.99,700,63,1
0.05,1,109.99,701,84,1
0.05,1,499.99,702,25,2
0.1,2,481.99,702,104,1
0.07,3,999.99,702,3,2
0.2,1,869.99,703,45,2
0.05,2,250.99,703,66,2
0.2,3,619.99,703,72,1
0.2,4,2899.99,703,4,2
0.05,1,1549.0,704,10,2
0.2,2,3499.99,704,62,1
0.07,3,489.99,704,100,2
0.1,1,4999.99,705,61,1
0.1,1,999.99,706,27,1
0.05,2,299.99,706,23,2
0.2,3,1559.99,706,60,1
0.05,1,449.99,707,106,2
0.07,2,489.99,707,100,1
0.1,3,1680.99,707,11,2
0.1,4,599.99,707,26,2
0.07,1,469.99,708,6,1
0.1,2,5299.99,708,47,1
0.2,3,469.99,708,34,2
0.05,1,2699.99,709,55,2
0.07,2,339.99,709,101,2
0.07,3,1499.99,709,48,1
0.05,1,2299.99,710,42,1
0.2,2,1559.99,710,60,2
0.2,3,1499.99,710,39,2
0.2,4,1999.99,710,57,1
0.05,5,2499.99,710,28,1
0.05,1,1320.99,711,5,2
0.2,2,299.99,711,95,2
0.05,3,619.99,711,72,2
0.2,1,539.99,712,44,2
0.1,2,439.99,712,74,2
0.2,3,832.99,712,35,1
0.2,4,299.99,712,76,1
0.05,5,2899.99,712,4,2
0.2,1,209.99,713,93,2
0.1,2,349.99,713,97,2
0.07,3,749.99,713,53,1
0.07,4,449.99,713,108,2
0.2,1,209.99,714,92,2
0.1,1,4999.99,715,61,2
0.2,2,5999.99,715,50,1
0.1,1,470.99,716,111,2
0.07,2,209.99,716,93,2
0.1,3,402.99,716,79,1
0.05,4,2899.99,716,4,2
0.05,1,5499.99,717,56,2
0.2,2,209.99,717,93,1
0.07,1,209.99,718,92,2
0.07,2,4999.99,718,40,2
0.1,3,489.99,718,64,2
0.2,1,489.99,719,100,1
0.07,1,470.99,720,111,1
0.1,2,469.99,720,6,1
0.07,1,869.99,721,45,2
0.1,2,489.99,721,102,1
0.05,3,749.99,721,73,2
0.2,4,469.99,721,33,1
0.07,1,269.99,722,22,2
0.05,2,999.99,722,3,1
0.1,3,481.99,722,104,2
0.07,1,549.99,723,24,2
0.05,2,599.99,723,16,1
0.07,3,449.99,723,108,1
0.05,1,299.99,724,23,1
0.2,2,599.99,724,75,1
0.05,3,489.99,724,102,1
0.2,4,2699.99,724,55,1
0.1,1,209.99,725,90,1
0.05,2,349.99,725,91,1
0.07,3,799.99,725,77,2
0.1,4,3499.99,725,62,2
0.2,1,489.99,726,64,1
0.07,1,647.99,727,78,1
0.05,2,659.99,727,82,2
0.05,1,659.99,728,70,1
0.1,2,5499.99,728,56,1
0.1,3,349.99,728,91,1
0.07,4,4999.99,728,58,1
0.1,1,339.99,729,101,2
0.05,1,2599.99,730,59,2
0.1,2,402.99,730,79,1
0.07,3,349.99,730,96,2
0.1,4,269.99,730,13,1
0.05,1,349.99,731,91,1
0.2,2,3499.99,731,49,1
0.2,3,250.99,731,67,2
0.2,4,999.99,731,29,1
0.07,1,5299.99,732,47,1
0.07,2,2899.99,732,4,2
0.05,1,109.99,733,84,1
0.2,2,2699.99,733,55,1
0.1,3,489.99,733,102,2
0.2,1,599.99,734,26,1
0.05,2,999.99,734,3,1
0.2,3,109.99,734,84,2
0.1,4,346.99,734,65,2
0.1,1,416.99,735,71,2
0.07,2,1549.0,735,10,2
0.05,1,5499.99,736,56,2
0.1,2,429.0,736,17,1
0.2,3,3499.99,736,62,2
0.05,1,875.99,737,52,1
0.07,2,449.0,737,19,2
0.07,3,799.99,737,77,2
0.2,4,469.99,737,34,1
0.07,1,659.99,738,82,2
0.2,2,549.99,738,38,2
0.1,3,499.99,738,25,1
0.07,4,3499.99,738,63,1
0.2,1,999.99,739,3,1
0.05,1,1099.99,740,81,1
0.2,2,249.99,740,94,2
0.2,3,1680.99,740,11,1
0.2,4,449.0,740,19,1
0.07,5,549.99,740,12,2
0.05,1,4999.99,741,58,1
0.07,2,299.99,741,76,1
0.07,3,269.99,741,21,2
0.05,4,5499.99,741,56,2
0.05,1,416.99,742,107,2
0.07,2,869.99,742,45,1
0.05,1,761.99,743,80,1
0.2,1,469.99,744,33,2
0.05,1,299.99,745,95,2
0.2,2,269.99,745,22,2
0.1,3,647.99,745,78,1
0.1,1,299.99,746,99,1
0.07,1,470.99,747,110,1
0.2,2,149.99,747,86,1
0.1,3,469.99,747,33,2
0.07,4,1099.99,747,81,1
0.1,1,599.99,748,16,2
0.05,2,149.99,748,83,2
0.07,3,1469.99,748,41,1
0.2,4,832.99,748,35,2
0.2,1,2999.99,749,9,1
0.05,2,2499.99,749,28,1
0.2,3,402.99,749,79,1
0.05,4,549.99,749,24,1
0.07,5,4999.99,749,40,1
0.05,1,619.99,750,72,1
0.1,2,647.99,750,78,2
0.05,1,869.99,751,45,2
0.05,1,549.99,752,12,2
0.05,2,1632.99,752,31,2
0.07,1,533.99,753,105,2
0.2,2,3999.99,753,7,2
0.1,3,832.99,753,36,2
0.07,4,299.99,753,95,1
0.2,5,250.99,753,66,1
0.07,1,439.99,754,74,2
0.07,2,549.99,754,12,2
0.05,3,999.99,754,3,1
0.05,4,250.99,754,67,2
0.2,5,3999.99,754,7,1
0.07,1,761.99,755,80,2
0.05,2,5299.99,755,43,2
0.1,3,1999.99,755,57,2
0.1,1,489.99,756,64,1
0.05,2,429.0,756,17,2
0.1,1,299.99,757,95,1
0.07,1,269.99,758,22,2
0.1,2,299.99,758,99,1
0.07,3,999.99,758,27,1
0.07,4,346.99,758,65,2
0.2,5,416.99,758,109,1
0.05,1,209.99,759,93,2
0.07,2,647.99,759,78,1
0.07,1,269.99,760,21,2
0.07,2,999.99,760,29,2
0.07,1,5299.99,761,43,1
0.2,2,875.99,761,52,2
0.05,1,489.99,762,102,2
0.07,1,209.99,763,90,1
0.1,2,551.99,763,103,1
0.07,1,2699.99,764,55,1
0.05,2,299.99,764,95,2
0.07,3,1099.99,764,81,2
0.2,1,2499.99,765,28,2
0.07,2,549.99,765,12,1
0.2,3,499.99,765,25,1
0.2,4,749.99,765,53,1
0.05,5,346.99,765,65,1
0.2,1,470.99,766,111,1
0.1,1,3499.99,767,63,1
0.07,2,999.99,767,29,1
0.05,3,1469.99,767,41,2
0.05,4,799.99,767,77,2
0.2,1,1632.99,768,31,1
0.2,2,299.99,768,76,1
0.1,1,1799.99,769,8,1
0.05,2,469.99,769,6,2
0.07,3,832.99,769,36,2
0.05,1,470.99,770,110,1
0.2,2,2299.99,770,42,1
0.2,3,551.99,770,103,1
0.05,4,1680.99,770,11,2
0.2,1,269.99,771,13,2
0.2,2,189.99,771,88,1
0.07,1,551.99,772,103,1
0.1,1,209.99,773,92,1
0.05,2,269.99,773,14,1
0.2,3,429.0,773,17,2
0.07,4,469.99,773,33,2
0.05,1,346.99,774,65,1
0.05,2,832.99,774,36,2
0.2,3,599.99,774,20,1
0.05,4,749.99,774,73,1
0.1,5,4999.99,774,58,2
0.07,1,1499.99,775,39,1
0.2,1,2499.99,776,28,1
0.2,2,2299.99,776,42,2
0.1,3,416.99,776,71,1
0.1,4,832.99,776,35,1
0.2,1,1320.99,777,5,1
0.2,2,3999.99,777,7,2
0.2,3,749.99,777,2,1
0.1,1,489.99,778,64,1
0.05,2,329.99,778,85,1
0.05,1,339.99,779,101,1
0.2,2,209.99,779,90,2
0.2,3,5299.99,779,47,1
0.2,4,1799.99,779,8,1
0.2,5,329.99,779,85,1
0.1,1,469.99,780,32,1
0.05,1,416.99,781,109,2
0.2,2,3999.99,781,7,2
0.1,3,1999.99,781,57,2
0.07,1,599.99,782,20,2
0.07,2,1999.99,782,57,1
0.07,3,299.99,782,99,1
0.2,4,599.99,782,16,2
0.2,1,209.99,783,92,1
0.05,2,269.99,783,22,2
0.05,3,249.99,783,94,1
0.1,4,999.99,783,29,1
0.07,1,269.99,784,22,1
0.1,2,619.99,784,72,2
0.2,3,599.99,784,16,1
0.2,1,2599.99,785,59,2
0.07,2,4999.99,785,40,1
0.07,3,499.99,785,25,1
0.05,1,761.99,786,80,1
0.07,1,6499.99,787,51,2
0.1,2,250.99,787,66,2
0.2,1,1499.99,788,48,1
0.1,2,449.0,788,19,1
0.05,3,269.99,788,13,1
0.2,1,489.99,789,100,2
0.07,2,209.99,789,93,2
0.07,1,3499.99,790,62,2
0.1,2,349.99,790,91,1
0.2,1,3199.99,791,54,1
0.07,2,499.99,791,25,2
0.2,1,599.99,792,16,2
0.2,2,1499.99,792,39,1
0.2,3,5499.99,792,56,1
0.05,4,999.99,792,30,1
0.2,5,749.99,792,2,1
0.05,1,1559.99,793,60,1
0.05,2,299.99,793,95,2
0.05,3,599.99,793,75,2
0.05,1,1469.99,794,41,2
0.2,2,449.99,794,68,1
0.07,3,429.0,794,17,1
0.1,4,2499.99,794,28,1
0.05,1,299.99,795,95,2
0.05,2,299.99,795,99,2
0.2,1,469.99,796,6,2
0.07,1,1680.99,797,11,1
0.05,2,416.99,797,69,1
0.1,3,439.99,797,74,1
0.05,4,3199.99,797,54,2
0.1,5,3499.99,797,62,2
0.1,1,299.99,798,23,1
0.05,2,209.99,798,90,1
0.07,3,349.99,798,91,2
0.2,4,2299.99,798,42,1
0.05,5,599.99,798,26,2
0.1,1,1320.99,799,5,2
0.05,2,469.99,799,34,2
0.07,3,999.99,799,29,2
0.1,4,3499.99,799,63,1
0.07,5,4999.99,799,58,2
0.1,1,346.99,800,65,2
0.07,2,3199.99,800,54,1
0.05,3,469.99,800,6,2
0.1,4,875.99,800,52,1
0.05,5,299.99,800,95,2
0.07,1,339.99,801,101,1
0.05,1,999.99,802,30,1
0.2,2,832.99,802,36,2
0.1,3,4999.99,802,40,1
0.05,4,2499.99,802,28,1
0.07,1,470.99,803,111,1
0.05,2,875.99,803,52,2
0.07,3,489.99,803,102,1
0.05,4,149.99,803,83,2
0.2,1,209.99,804,89,2
0.07,2,749.99,804,53,1
0.05,3,5999.99,804,50,2
0.05,1,549.99,805,24,1
0.2,2,469.99,805,33,2
0.2,3,3499.99,805,62,2
0.07,4,469.99,805,32,1
0.05,5,469.99,805,6,2
0.1,1,209.99,806,93,2
0.2,2,349.99,806,97,1
0.1,3,799.99,806,77,2
0.2,4,659.99,806,82,2
0.07,5,349.99,806,91,2
0.2,1,269.99,807,21,2
0.07,2,469.99,807,6,1
0.07,3,999.99,807,3,2
0.2,4,2999.99,807,9,2
0.2,5,599.99,807,16,1
0.05,1,349.99,808,96,2
0.05,2,449.0,808,18,1
0.05,3,329.99,808,85,1
0.05,4,449.0,808,19,2
0.1,1,647.99,809,78,1
0.2,2,599.99,809,26,1
0.1,3,209.99,809,92,2
0.05,1,551.99,810,103,2
0.2,2,489.99,810,100,1
0.05,3,5499.99,810,56,1
0.2,4,269.99,810,22,1
0.07,1,869.99,811,45,2
0.2,2,3199.99,811,54,1
0.07,3,659.99,811,70,1
0.1,4,250.99,811,66,1
0.1,1,299.99,812,76,2
0.2,2,4999.99,812,40,1
0.1,1,349.99,813,96,2
0.2,2,329.99,813,85,2
0.2,3,469.99,813,33,2
0.07,4,599.99,813,26,2
0.05,5,416.99,813,71,2
0.1,1,416.99,814,69,2
0.1,2,489.99,814,100,1
0.2,3,346.99,814,65,1
0.05,4,149.99,814,83,2
0.2,1,533.99,815,105,2
0.2,2,489.99,815,102,2
0.1,3,189.99,815,87,2
0.07,4,299.99,815,23,1
0.1,1,599.99,816,75,2
0.2,2,489.99,816,64,2
0.05,1,329.99,817,85,1
0.07,2,533.99,817,105,2
0.05,3,1499.99,817,48,2
0.05,1,551.99,818,103,1
0.07,2,539.99,818,44,2
0.05,3,449.0,818,19,2
0.05,4,1499.99,818,48,2
0.2,1,249.99,819,94,1
0.05,1,416.99,820,107,1
0.07,1,489.99,821,102,1
0.2,2,659.99,821,70,2
0.2,3,469.99,821,6,1
0.05,4,416.99,821,107,1
0.05,1,749.99,822,53,1
0.2,2,619.99,822,72,1
0.07,1,5499.99,823,56,2
0.2,2,149.99,823,86,2
0.2,3,1099.99,823,81,1
0.1,1,209.99,824,92,2
0.1,1,449.0,825,19,1
0.2,2,999.99,825,30,2
0.2,1,869.99,826,45,2
0.1,2,832.99,826,36,1
0.05,1,5299.99,827,43,1
0.2,2,1469.99,827,41,1
0.2,3,2499.99,827,28,1
0.2,4,449.99,827,108,1
0.2,1,499.99,828,25,2
0.2,2,549.99,828,24,1
0.07,3,2699.99,828,55,2
0.2,1,551.99,829,103,1
0.1,2,533.99,829,105,2
0.2,1,329.99,830,85,2
0.07,2,489.99,830,100,2
0.2,3,349.99,830,96,2
0.2,1,250.99,831,67,1
0.2,2,1680.99,831,11,1
0.1,3,449.99,831,68,1
0.05,1,3199.99,832,54,1
0.2,2,869.99,832,45,1
0.07,3,999.99,832,27,1
0.1,4,599.99,832,16,2
0.05,1,599.99,833,20,2
0.07,1,3199.99,834,54,1
0.05,2,269.99,834,21,1
0.2,3,647.99,834,78,1
0.07,1,346.99,835,65,2
0.2,2,659.99,835,82,1
0.05,3,749.99,835,2,1
0.2,1,449.99,836,108,2
0.05,1,6499.99,837,51,1
0.1,2,349.99,837,97,1
0.2,3,189.99,837,87,2
0.1,1,2499.99,838,28,1
0.1,2,1549.0,838,10,1
0.05,3,489.99,838,100,2
0.07,4,346.99,838,65,2
0.07,1,2699.99,839,55,1
0.1,2,329.99,839,85,1
0.05,3,4999.99,839,58,2
0.07,1,999.99,840,27,1
0.07,2,5299.99,840,43,1
0.2,3,449.99,840,106,2
0.1,1,269.99,841,22,2
0.2,2,2999.99,841,9,1
0.2,3,1680.99,841,11,1
0.07,4,209.99,841,90,2
0.1,5,489.99,841,100,1
0.07,1,1099.99,842,81,2
0.1,2,2299.99,842,42,1
0.1,1,619.99,843,72,1
0.1,2,599.99,843,75,2
0.1,3,1099.99,843,81,1
0.07,4,299.99,843,23,2
0.07,1,402.99,844,79,2
0.1,2,549.99,844,12,1
0.2,3,149.99,844,83,2
0.2,4,1499.99,844,48,1
0.05,5,3499.99,844,63,2
0.2,1,599.99,845,16,2
0.2,2,599.99,845,75,1
0.05,3,599.99,845,26,2
0.2,4,749.99,845,73,2
0.05,5,189.99,845,88,1
0.05,1,1409.99,846,46,2
0.07,2,5299.99,846,47,1
0.1,3,416.99,846,71,1
0.05,4,619.99,846,72,2
0.07,5,551.99,846,103,2
0.05,1,4999.99,847,61,2
0.07,1,209.99,848,93,1
0.2,2,489.99,848,100,2
0.2,3,189.99,848,88,2
0.07,4,1469.99,848,41,2
0.2,1,416.99,849,109,1
0.07,1,339.99,850,101,2
0.07,2,1320.99,850,5,2
0.07,3,379.99,850,37,1
0.2,1,999.99,851,30,1
0.05,2,209.99,851,93,1
0.07,1,1409.99,852,46,2
0.05,1,299.99,853,99,1
0.2,2,4999.99,853,58,2
0.2,3,2299.99,853,42,2
0.2,4,869.99,853,45,1
0.05,5,469.99,853,6,1
0.1,1,189.99,854,87,1
0.1,1,449.0,855,18,1
0.2,2,209.99,855,93,2
0.2,3,209.99,855,89,1
0.05,1,549.99,856,38,2
0.2,1,999.99,857,29,1
0.2,1,869.99,858,45,2
0.2,2,1320.99,858,5,1
0.07,3,269.99,858,14,1
0.07,4,749.99,858,73,2
0.07,1,549.99,859,38,2
0.1,2,269.99,859,13,1
0.1,3,269.99,859,14,2
0.1,4,416.99,859,71,2
0.1,5,832.99,859,36,2
0.05,1,469.99,860,6,1
0.2,2,549.99,860,24,2
0.2,3,499.99,860,25,1
0.07,4,4999.99,860,58,2
0.05,5,299.99,860,95,2
0.07,1,269.99,861,14,2
0.2,2,3499.99,861,62,1
0.05,1,329.99,862,85,1
0.2,2,299.99,862,99,1
0.07,3,3499.99,862,49,2
0.1,1,209.99,863,93,2
0.1,1,379.99,864,37,1
0.05,2,346.99,864,65,2
0.2,3,269.99,864,13,1
0.1,1,416.99,865,109,2
0.05,2,469.99,865,34,1
0.2,1,189.99,866,88,1
0.07,2,250.99,866,67,2
0.07,3,761.99,866,80,1
0.07,4,269.99,866,13,2
0.05,1,339.99,867,101,1
0.07,1,1409.99,868,46,1
0.2,1,3999.99,869,7,1
0.05,2,449.99,869,106,2
0.05,3,469.99,869,33,1
0.05,4,2699.99,869,55,2
0.2,5,346.99,869,65,2
0.07,1,3499.99,870,63,1
0.2,1,449.99,871,106,1
0.1,2,549.99,871,38,1
0.2,3,999.99,871,30,2
0.05,4,416.99,871,107,2
0.07,1,3499.99,872,62,2
0.1,2,749.99,872,53,1
0.1,1,469.99,873,32,2
0.05,1,5499.99,874,56,1
0.05,2,999.99,874,27,2
0.1,3,749.99,874,73,1
0.07,4,799.99,874,77,2
0.1,1,1320.99,875,5,2
0.05,2,529.99,875,15,2
0.07,3,269.99,875,14,1
0.2,4,470.99,875,111,1
0.2,1,429.0,876,17,2
0.2,2,250.99,876,66,2
0.07,3,349.99,876,96,1
0.05,4,416.99,876,107,2
0.07,1,749.99,877,73,1
0.1,2,551.99,877,103,1
0.2,1,551.99,878,103,1
0.1,2,269.99,878,13,1
0.2,3,469.99,878,6,2
0.05,4,449.0,878,18,2
0.2,1,489.99,879,100,2
0.07,2,749.99,879,2,2
0.2,3,149.99,879,83,2
0.07,4,659.99,879,82,1
0.2,1,2499.99,880,28,2
0.1,2,299.99,880,95,1
0.07,3,1320.99,880,5,1
0.1,4,599.99,880,26,1
0.2,5,250.99,880,66,1
0.07,1,489.99,881,98,1
0.2,2,5999.99,881,50,1
0.05,3,489.99,881,64,2
0.1,4,250.99,881,67,1
0.07,1,3499.99,882,63,2
0.2,2,449.99,882,108,2
0.07,3,1999.99,882,57,2
0.05,1,539.99,883,44,1
0.05,2,1320.99,883,5,2
0.05,1,3499.99,884,49,2
0.07,2,416.99,884,69,2
0.2,3,1409.99,884,46,2
0.1,4,1549.0,884,10,1
0.05,5,269.99,884,21,2
0.07,1,449.99,885,106,1
0.1,2,5299.99,885,43,1
0.05,1,5299.99,886,47,1
0.05,2,999.99,886,30,1
0.05,1,5999.99,887,50,2
0.1,2,659.99,887,70,1
0.1,1,469.99,888,33,2
0.2,2,599.99,888,26,2
0.1,1,549.99,889,12,2
0.1,1,599.99,890,16,2
0.1,2,533.99,890,105,2
0.05,3,875.99,890,52,1
0.1,4,250.99,890,67,1
0.1,5,346.99,890,65,2
0.1,1,416.99,891,107,2
0.05,2,469.99,891,32,1
0.1,3,832.99,891,35,2
0.1,4,5999.99,891,50,1
0.1,1,832.99,892,36,1
0.2,2,2999.99,892,9,2
0.07,3,5999.99,892,50,2
0.05,4,189.99,892,88,1
0.05,1,250.99,893,67,2
0.07,2,869.99,893,45,1
0.2,1,339.99,894,101,2
0.07,1,449.99,895,106,1
0.05,1,349.99,896,91,2
0.05,2,1549.0,896,10,1
0.05,1,533.99,897,105,1
0.05,2,349.99,897,96,1
0.2,1,869.99,898,45,2
0.07,2,599.99,898,16,1
0.2,3,1999.99,898,57,2
0.07,4,416.99,898,69,2
0.1,1,2599.99,899,59,2
0.1,2,429.0,899,17,1
0.2,3,469.99,899,6,1
0.05,1,599.99,900,26,2
0.07,2,449.99,900,108,1
0.2,3,209.99,900,89,1
0.05,4,4999.99,900,61,2
0.07,5,2499.99,900,28,2
0.2,1,5999.99,901,50,1
0.07,2,5299.99,901,43,1
